0.775553,0.243527,6860,2.07,MIRACH
0.544867,0.167582,6882,3.94,
0.898352,0.282474,6903,5.57,
0.707534,0.224151,6920,5.67,
0.544153,0.174444,6961,4.34,CAS THETA
0.401826,0.12996,6972,5.57,
0.94196,0.2979,6976,6.4,
0.952112,0.302756,7014,5.97,
0.753132,0.241701,7019,5.8,
0.812575,0.260549,7034,5.15,
0.888367,0.286306,7087,4.66,
0.823289,0.266153,7106,4.51,
0.950692,0.307641,7147,5.93,
0.862677,0.287598,7318,4.67,
0.940417,0.313428,7344,5.21,
0.940379,0.313519,7345,6.44,
0.910806,0.305315,7374,5.97,
0.938721,0.315912,7439,5.14,
0.940289,0.317844,7446,6.04,
0.947046,0.320648,7476,5.7,
0.663161,0.225681,7570,4.97,
0.943755,0.327754,7672,5.42,
0.340873,0.11697,7788,4.25,
0.941057,0.33232,7804,5.13,
0.494671,0.180246,7927,4.95,CAS PHI
0.836003,0.302077,7964,4.74,
0.401506,0.148296,8003,6.33,
0.939946,0.341206,8036,5.87,
0.822467,0.303923,8126,5.23,
0.655822,0.246311,8207,4.87,
0.935754,0.352567,8335,6.5,
0.738921,0.282447,8374,5.6,
0.346624,0.136419,8491,4.72,CAS PSI
0.924416,0.355037,8511,6.21,
0.924038,0.354817,8512,3.6,
0.462045,0.181562,8538,2.66,RUCHBAH; CAS DELTA
0.900965,0.353176,8705,4.9,
0.878427,0.34715,8723,5.35,
0.877395,0.348689,8763,5.5,
0.651344,0.262009,8799,4.83,
0.905019,0.360422,8829,5.51,
0.783017,0.312267,8879,6.57,
0.010128,0.007897,8890,1.97,POLARIS; UMI ALPHA
0.311275,0.130888,9021,5.82,
0.674147,0.273625,9053,3.41,
0.629881,0.261233,9057,5.27,
0.877062,0.362755,9100,6.01,
0.859444,0.354245,9132,5.11,
0.91827,0.381216,9138,4.84,
0.888533,0.374797,9270,3.62,
0.603854,0.253991,9362,3.93,
0.469193,0.203846,9408,4.68,CAS CHI
0.881892,0.386337,9672,5.62,
0.884186,0.392621,9766,6.23,
0.265165,0.121564,9774,5.28,
0.684125,0.307457,9826,4.1,
0.880774,0.392066,9856,5.41,
0.791674,0.353058,9906,5.69,
0.891193,0.401918,9919,5.54,
0.601439,0.274065,9927,3.59,
0.648539,0.300184,10072,5.01,
0.492725,0.223802,10144,0.45,ACHERNAR
0.869974,0.404195,10164,5.98,
0.687555,0.322733,10205,4.96,
0.337246,0.161474,10221,5.57,
0.298887,0.144052,10250,5.18,
0.50444,0.234654,10360,5.76,
0.504453,0.234686,10361,5.76,
0.899508,0.426309,10380,4.45,
0.442515,0.214228,10425,5.78,
0.845806,0.405693,10476,5.24,
0.569826,0.276878,10516,4.01,
0.762466,0.364266,10537,5.25,
0.533286,0.255753,10647,5.52,
0.842463,0.415141,10697,6.27,
0.86408,0.421839,10700,3.49,
0.884691,0.43817,10761,4.26,
0.811366,0.402961,10830,5.29,
0.852828,0.427939,10845,6.55,
0.170156,0.080573,10859,6.33,
0.565307,0.282156,10934,5.49,
0.53193,0.265507,10939,5.04,
0.851931,0.434931,10982,5.86,
0.820549,0.427802,11154,5.83,
0.872445,0.452167,11171,4.66,
0.504589,0.268262,11241,5.53,
0.868865,0.456488,11257,5.92,
0.557932,0.297145,11291,5.7,
0.869708,0.459807,11353,3.74,BATEN KAITOS
0.389424,0.212309,11415,3.35,CAS EPSILON
0.667082,0.359521,11428,5.42,
0.76594,0.411906,11443,3.42,
0.830381,0.448655,11502,3.88,
0.830371,0.448652,11503,4.83,
0.317916,0.176224,11529,4.97,CAS OMEGA
0.87838,0.474718,11559,4.61,
0.152098,0.077312,11604,6.05,
0.820248,0.448325,11636,2.64,SHERATAN
0.607639,0.32871,11695,4.39,
0.695923,0.386367,11749,5.69,
0.647399,0.352855,11753,5.12,
0.801897,0.443815,11763,5.76,
0.829935,0.466455,11909,5.09,
0.806576,0.450177,11930,4.92,
0.543223,0.30095,11937,3.69,
0.567874,0.323116,11949,5.7,
0.797724,0.451007,11973,4.79,
0.333476,0.182825,11977,4.68,
0.28187,0.165966,12111,4.49,
0.25926,0.154913,12216,3.95,
0.188161,0.114311,12230,5.27,
0.864432,0.499837,12235,5.89,
0.80992,0.466523,12255,5.43,
0.808075,0.466559,12274,3.99,
0.364658,0.216679,12279,6.0,
0.371469,0.221008,12301,5.59,
0.500115,0.295476,12303,4.99,
0.41358,0.235817,12311,2.86,
0.204868,0.124962,12339,5.22,
0.176704,0.097785,12363,6.15,
0.747622,0.437079,12438,5.34,
0.860524,0.507123,12446,3.82,
0.860524,0.507123,12447,4.33,
0.718492,0.427314,12471,5.5,
0.612765,0.359891,12524,5.15,
0.633855,0.380477,12533,2.1,ALMACH
0.633824,0.380507,12534,4.84,
0.771537,0.462004,12558,5.64,
0.858972,0.512017,12573,5.42,
0.857597,0.514288,12641,5.96,
0.746569,0.450762,12767,4.68,
0.785697,0.484145,12869,5.03,
0.766575,0.47354,12885,6.01,
0.779683,0.48329,12929,2.01,HAMAL
0.668664,0.419801,13041,4.78,
0.691851,0.438816,13161,3.0,
0.759639,0.481252,13174,4.98,
0.449471,0.29046,13267,6.38,
0.653463,0.41984,13294,6.09,
0.653403,0.419858,13295,6.82,
0.793628,0.508648,13325,5.68,
0.755899,0.487148,13363,6.01,
0.716061,0.462429,13372,6.24,
0.830824,0.536213,13421,5.64,
0.8392,0.542889,13468,5.94,
0.331719,0.220571,13474,6.05,
0.723316,0.471398,13480,4.94,
0.598838,0.393447,13520,4.84,
0.524636,0.345935,13530,5.31,
0.780078,0.510467,13555,5.23,
0.806598,0.529102,13596,5.72,
0.826337,0.541771,13611,4.36,
0.836061,0.547044,13612,5.65,
0.719095,0.471045,13709,5.27,
0.692573,0.466875,13869,5.25,
0.747019,0.50276,13871,5.79,
0.751731,0.505684,13872,5.57,
0.683373,0.465468,13974,4.84,
0.437946,0.300983,13982,5.75,
0.442503,0.304342,13994,5.99,
0.685862,0.468363,14055,4.03,
0.821444,0.559213,14129,5.51,
0.314296,0.208505,14141,5.57,
0.774618,0.533007,14191,5.58,
0.555891,0.386645,14212,5.31,
0.515178,0.349157,14228,3.56,
0.721208,0.500086,14252,5.29,
0.314446,0.211052,14287,5.67,
0.819677,0.570467,14386,6.47,
0.52332,0.369742,14392,5.57,
0.456555,0.326732,14489,5.16,
0.814238,0.58049,14652,5.29,
0.813494,0.581368,14690,5.42,
0.51927,0.378709,14770,5.19,
0.743535,0.533008,14802,5.19,
0.443437,0.325937,14818,6.25,
0.514332,0.379279,14872,4.73,
0.793118,0.580567,14951,5.48,
0.805565,0.590519,15004,6.34,
0.296496,0.211001,15008,4.08,
0.305802,0.232677,15089,4.46,CAS IOTA
0.78556,0.581019,15130,4.88,
0.507469,0.381928,15138,6.16,
0.679941,0.509879,15176,5.55,
0.399546,0.292691,15233,5.36,
0.228608,0.164384,15248,5.99,
0.69355,0.523418,15257,5.29,
0.789533,0.595813,15318,4.3,
0.69027,0.523986,15335,5.89,
0.539241,0.402615,15371,4.24,
0.663507,0.500116,15427,5.13,
0.74459,0.574652,15550,6.14,
0.753481,0.582915,15596,6.21,
0.6361,0.497433,15656,5.15,
0.787459,0.616102,15779,5.36,
0.760055,0.59429,15798,4.74,
0.75869,0.59758,15814,6.0,
0.645773,0.509623,15975,5.91,
0.689877,0.547992,16046,4.96,
0.639517,0.516855,16058,5.38,
0.773343,0.619065,16074,5.74,
0.773788,0.625902,16161,4.87,
0.769895,0.623455,16212,5.53,
0.70393,0.574942,16232,6.68,
0.757187,0.616608,16234,5.64,
0.703821,0.575084,16246,6.48,
0.672355,0.545214,16307,5.74,
0.77111,0.63394,16400,5.65,
0.637657,0.520881,16417,5.78,
0.713526,0.592468,16432,5.45,
0.149052,0.116106,16522,5.27,
0.666193,0.550682,16538,5.84,
0.470279,0.385619,16555,5.3,
0.767481,0.641046,16582,4.08,
0.75086,0.627606,16620,4.83,
0.680469,0.57445,16628,5.3,
0.433296,0.373505,16727,5.76,
0.580304,0.496717,16739,4.91,
0.56165,0.47044,16754,4.74,
0.762524,0.646846,16765,5.72,
0.713522,0.611375,16811,5.74,
0.58663,0.495151,16815,4.11,
0.745737,0.639639,16861,6.32,
0.492492,0.428853,16895,4.1,
0.539991,0.469763,16901,5.43,
0.669559,0.579233,16908,4.65,
0.443226,0.37409,16920,5.21,
0.755497,0.652715,16970,3.47,
0.284081,0.237502,16978,4.12,
0.717858,0.625776,17017,6.4,
0.7264,0.634514,17036,5.78,
0.479599,0.411621,17051,5.4,
0.732399,0.637352,17081,4.24,
0.734288,0.643718,17093,5.17,
0.740327,0.648904,17094,4.27,
0.257682,0.233908,17138,6.26,
0.712413,0.625317,17206,4.47,
0.648643,0.583566,17361,4.52,
0.704143,0.636992,17459,5.83,
0.263444,0.245621,17463,5.94,
0.332482,0.292755,17504,5.73,
0.412241,0.38006,17506,3.77,
0.605662,0.543253,17528,6.51,
0.705277,0.642275,17543,5.26,
0.285706,0.251756,17566,4.83,
0.655433,0.600505,17573,3.61,
0.577099,0.531516,17584,4.22,
0.624722,0.567902,17652,4.45,
0.599834,0.55698,17709,4.56,
0.670976,0.614028,17713,6.14,
0.651581,0.596554,17729,5.39,
0.707617,0.656942,17769,5.52,
0.597062,0.548286,17793,5.92,
0.685423,0.633815,17824,4.76,
0.597298,0.55056,17829,5.48,
0.338246,0.307302,17848,5.25,
0.43847,0.417031,17878,3.93,
0.569645,0.539203,17904,5.34,
0.569184,0.538121,18149,5.93,
0.683386,0.658834,18191,5.76,
0.682792,0.661862,18256,5.58,
0.189628,0.174488,18293,4.76,
0.607149,0.592947,18296,5.1,
0.709405,0.687621,18322,3.89,AZHA
0.667101,0.656043,18404,5.8,
0.547276,0.541389,18411,4.68,
0.58029,0.575558,18449,4.94,
0.653973,0.639273,18454,5.44,
0.660884,0.656356,18519,4.63,
0.660886,0.656355,18520,4.63,
0.6533,0.642527,18535,5.82,
0.699447,0.69771,18604,4.71,
0.543324,0.535145,18622,2.88,ACAMAR
0.543304,0.535171,18623,4.35,
0.70742,0.705484,18633,5.56,
0.64053,0.638304,18692,5.69,
0.703597,0.708823,18760,6.11,
0.627745,0.638254,18769,5.91,
0.697217,0.704349,18784,5.75,
0.310804,0.307556,18866,4.98,
0.697722,0.712336,18883,5.62,
0.698256,0.712287,18884,2.54,MENKAR
0.619377,0.628218,18907,5.88,
0.411647,0.429248,18925,2.91,
0.692438,0.708975,18953,5.32,
0.378664,0.39743,18970,4.77,
0.641046,0.654575,18978,4.08,
0.538186,0.563056,19058,3.32,
0.6877,0.713844,19107,5.26,
0.624147,0.654531,19134,5.45,
0.624146,0.654531,19135,7.0,
0.350689,0.36193,19319,5.12,
0.51465,0.55271,19356,2.09,ALGOL
0.439723,0.475889,19373,4.05,
0.650794,0.694409,19374,6.13,
0.217479,0.221804,19400,5.51,
0.644569,0.693345,19460,6.24,
0.480051,0.521566,19476,3.79,
0.591533,0.643356,19548,5.74,
0.517259,0.570907,19656,4.61,
0.630997,0.698508,19787,4.35,
0.594147,0.661243,19832,5.78,
0.663197,0.739402,19926,5.55,
0.666478,0.745232,19994,5.07,
0.585094,0.65022,20010,3.8,
0.615669,0.701429,20150,4.87,
0.46748,0.546328,20315,5.49,
0.648842,0.745315,20320,4.8,
0.414188,0.487655,20365,5.16,
0.645762,0.746779,20395,6.14,
0.414228,0.489856,20418,5.05,
0.64813,0.761357,20559,5.62,
0.598834,0.70343,20610,4.86,
0.572572,0.681943,20618,5.91,
0.643812,0.762922,20630,4.84,
0.578096,0.691556,20663,6.14,
0.464056,0.560168,20677,4.96,
0.598495,0.710208,20720,3.7,
0.595667,0.717656,20756,5.27,
0.299504,0.349873,20766,5.53,
